timestamp,open,high,low,close,volume,t,oi
2025-07-01T09:15:00+05:30,25551.349609375,25568.25,25517.05078125,25521.45,0,1751341500,0
2025-07-01T09:16:00+05:30,25522.5,25531.95,25514.5,25518.1,0,1751341560,0
2025-07-01T09:17:00+05:30,25516.9,25536.2,25513.8,25532.2,0,1751341620,0
2025-07-01T09:18:00+05:30,25531.3,25543.55,25531.3,25537.2,0,1751341680,0
2025-07-01T09:19:00+05:30,25537.2,25540.25,25529.75,25538.15,0,1751341740,0
2025-07-01T09:20:00+05:30,25538.75,25555.3,25538.25,25545.8,0,1751341800,0
2025-07-01T09:21:00+05:30,25545.85,25569.150390625,25545.85,25568.15,0,1751341860,0
2025-07-01T09:22:00+05:30,25568.15,25575.69921875,25562.85,25570.6,0,1751341920,0
2025-07-01T09:23:00+05:30,25569.1,25572,25552.55,25553.95,0,1751341980,0
2025-07-01T09:24:00+05:30,25553.15,25559.6,25552,25556.7,0,1751342040,0
2025-07-01T09:25:00+05:30,25557.45,25576.05078125,25556.65,25574.45,0,1751342100,0
2025-07-01T09:26:00+05:30,25573.65,25576.94921875,25567.2,25575.1,0,1751342160,0
2025-07-01T09:27:00+05:30,25575.45,25579.69921875,25569.8,25578,0,1751342220,0
2025-07-01T09:28:00+05:30,25578.05,25579.45,25564.2,25567.25,0,1751342280,0
2025-07-01T09:29:00+05:30,25566.4,25573.55,25563.15,25573.55,0,1751342340,0
2025-07-01T09:30:00+05:30,25574.2,25587.80078125,25574.2,25584.35,0,1751342400,0
2025-07-01T09:31:00+05:30,25583.8,25585.15,25574.65,25578.65,0,1751342460,0
2025-07-01T09:32:00+05:30,25578.55,25587.25,25574.15,25587.25,0,1751342520,0
2025-07-01T09:33:00+05:30,25586.3,25589.75,25580.65,25581.4,0,1751342580,0
2025-07-01T09:34:00+05:30,25581.85,25582.9,25578,25580.65,0,1751342640,0
2025-07-01T09:35:00+05:30,25581.45,25581.45,25571.15,25575.6,0,1751342700,0
2025-07-01T09:36:00+05:30,25575.7,25577.3,25570.1,25575.5,0,1751342760,0
2025-07-01T09:37:00+05:30,25575.45,25582.65,25574.7,25581.1,0,1751342820,0
2025-07-01T09:38:00+05:30,25581.1,25581.1,25573.7,25575.65,0,1751342880,0
2025-07-01T09:39:00+05:30,25574.85,25584.8,25572.9,25584.2,0,1751342940,0
