timestamp,open,high,low,close,volume,t,oi
2025-01-20T09:15:00+05:30,23290.400390625,23308.349609375,23237.75,23242.7,0,1737344700,0
2025-01-20T09:16:00+05:30,23246.6,23249.25,23231.400390625,23235.5,0,1737344760,0
2025-01-20T09:17:00+05:30,23235.95,23249.2,23233.7,23249.2,0,1737344820,0
2025-01-20T09:18:00+05:30,23247.4,23250.1,23228.80078125,23233.15,0,1737344880,0
2025-01-20T09:19:00+05:30,23230.75,23232.5,23219.349609375,23227.6,0,1737344940,0
2025-01-20T09:20:00+05:30,23226.95,23229.8,23211.30078125,23213.65,0,1737345000,0
2025-01-20T09:21:00+05:30,23212.9,23226.15,23212.2,23222.8,0,1737345060,0
2025-01-20T09:22:00+05:30,23222.25,23226.7,23216.1,23221,0,1737345120,0
2025-01-20T09:23:00+05:30,23221.35,23225.1,23218.1,23220.4,0,1737345180,0
2025-01-20T09:24:00+05:30,23220.95,23231,23210.849609375,23214.25,0,1737345240,0
2025-01-20T09:25:00+05:30,23211.1,23214.45,23199.80078125,23213.5,0,1737345300,0
2025-01-20T09:26:00+05:30,23215.25,23220.75,23209.4,23213.8,0,1737345360,0
2025-01-20T09:27:00+05:30,23215.05,23215.9,23189.69921875,23194.3,0,1737345420,0
2025-01-20T09:28:00+05:30,23194.5,23207.25,23192.45,23202.8,0,1737345480,0
2025-01-20T09:29:00+05:30,23203.25,23212.15,23201.05,23209.25,0,1737345540,0
2025-01-20T09:30:00+05:30,23208.9,23224.65,23208.25,23221.35,0,1737345600,0
2025-01-20T09:31:00+05:30,23221.85,23228.55,23208.65,23208.8,0,1737345660,0
2025-01-20T09:32:00+05:30,23207.15,23208.2,23194.9,23195.65,0,1737345720,0
2025-01-20T09:33:00+05:30,23195.4,23196.95,23187.5,23192.6,0,1737345780,0
2025-01-20T09:34:00+05:30,23193.05,23200.95,23185.94921875,23186.7,0,1737345840,0
2025-01-20T09:35:00+05:30,23184.5,23194.5,23179.75,23191.3,0,1737345900,0
2025-01-20T09:36:00+05:30,23190.55,23192.05,23184.9,23189.75,0,1737345960,0
2025-01-20T09:37:00+05:30,23189.5,23197.45,23184.6,23186.3,0,1737346020,0
2025-01-20T09:38:00+05:30,23185.8,23189.45,23178.25,23178.5,0,1737346080,0
2025-01-20T09:39:00+05:30,23177.45,23180.15,23173.599609375,23179.85,0,1737346140,0
2025-01-20T09:40:00+05:30,23178.55,23188.5,23170.650390625,23188.45,0,1737346200,0
2025-01-20T09:41:00+05:30,23188.05,23196.1,23185.75,23191.35,0,1737346260,0
2025-01-20T09:42:00+05:30,23192.05,23203.9,23191.05,23202.15,0,1737346320,0
2025-01-20T09:43:00+05:30,23204.65,23210.9,23201.05,23202.55,0,1737346380,0
2025-01-20T09:44:00+05:30,23202.85,23212.75,23193.55,23212.4,0,1737346440,0
2025-01-20T09:45:00+05:30,23212.05,23221.3,23212.05,23221.05,0,1737346500,0
2025-01-20T09:46:00+05:30,23220.15,23220.35,23214.05,23217.5,0,1737346560,0
2025-01-20T09:47:00+05:30,23216.6,23216.6,23203.15,23210.7,0,1737346620,0
2025-01-20T09:48:00+05:30,23211.05,23217.85,23210.75,23215.35,0,1737346680,0
2025-01-20T09:49:00+05:30,23215.95,23220.75,23214.9,23215.85,0,1737346740,0
2025-01-20T09:50:00+05:30,23213.4,23215.5,23202.85,23202.85,0,1737346800,0
2025-01-20T09:51:00+05:30,23205.6,23206.2,23194.1,23205.5,0,1737346860,0
2025-01-20T09:52:00+05:30,23206.75,23208.9,23190.4,23198.1,0,1737346920,0
2025-01-20T09:53:00+05:30,23198.6,23200.6,23191.5,23195.75,0,1737346980,0
2025-01-20T09:54:00+05:30,23195.85,23205.85,23194.75,23205.85,0,1737347040,0
2025-01-20T09:55:00+05:30,23205.3,23222.7,23205.3,23219,0,1737347100,0
2025-01-20T09:56:00+05:30,23218.9,23221.45,23214.65,23214.9,0,1737347160,0
2025-01-20T09:57:00+05:30,23214.55,23232.4,23213.65,23229.25,0,1737347220,0
2025-01-20T09:58:00+05:30,23229.3,23236.1,23228.45,23233.35,0,1737347280,0
2025-01-20T09:59:00+05:30,23232.9,23233.15,23226.5,23226.65,0,1737347340,0
2025-01-20T10:00:00+05:30,23226.1,23230.65,23221.55,23224.8,0,1737347400,0
2025-01-20T10:01:00+05:30,23223.95,23229.95,23220.8,23228.4,0,1737347460,0
2025-01-20T10:02:00+05:30,23228.25,23230.25,23211.35,23213.45,0,1737347520,0
2025-01-20T10:03:00+05:30,23212.05,23214.2,23207.5,23212.35,0,1737347580,0
2025-01-20T10:04:00+05:30,23212.3,23224.25,23211.95,23223.2,0,1737347640,0
2025-01-20T10:05:00+05:30,23223.65,23237.35,23223.65,23236.65,0,1737347700,0
2025-01-20T10:06:00+05:30,23236.45,23240,23221.9,23224.25,0,1737347760,0
2025-01-20T10:07:00+05:30,23223.65,23227.3,23215,23215.2,0,1737347820,0
2025-01-20T10:08:00+05:30,23215.55,23223.2,23213.6,23221.95,0,1737347880,0
2025-01-20T10:09:00+05:30,23222.05,23225.1,23211.45,23214.65,0,1737347940,0
2025-01-20T10:10:00+05:30,23214.4,23217.45,23206.05,23210.65,0,1737348000,0
2025-01-20T10:11:00+05:30,23211.8,23226.1,23211,23224,0,1737348060,0
2025-01-20T10:12:00+05:30,23225,23231.1,23221,23221,0,1737348120,0
2025-01-20T10:13:00+05:30,23222,23223.2,23218.55,23223.2,0,1737348180,0
2025-01-20T10:14:00+05:30,23223.75,23229.3,23223,23228.05,0,1737348240,0
2025-01-20T10:15:00+05:30,23228.35,23233.4,23227.65,23231.95,0,1737348300,0
2025-01-20T10:16:00+05:30,23232,23234.25,23230.8,23233,0,1737348360,0
2025-01-20T10:17:00+05:30,23232.8,23241.2,23231.95,23240.6,0,1737348420,0
2025-01-20T10:18:00+05:30,23240.55,23246.15,23238,23242.75,0,1737348480,0
2025-01-20T10:19:00+05:30,23242.95,23247.7,23242.8,23243,0,1737348540,0
2025-01-20T10:20:00+05:30,23243.1,23247.65,23235.35,23246.55,0,1737348600,0
2025-01-20T10:21:00+05:30,23246.15,23247,23232.9,23236.65,0,1737348660,0
2025-01-20T10:22:00+05:30,23236.9,23240.55,23236.75,23240.5,0,1737348720,0
2025-01-20T10:23:00+05:30,23240.55,23244.3,23238.3,23244.2,0,1737348780,0
2025-01-20T10:24:00+05:30,23243.45,23248.5,23241,23247.7,0,1737348840,0
2025-01-20T10:25:00+05:30,23248.15,23254.8,23247.95,23252.25,0,1737348900,0
2025-01-20T10:26:00+05:30,23252.05,23252.5,23242.5,23245.6,0,1737348960,0
2025-01-20T10:27:00+05:30,23245.25,23255.15,23245.25,23250.6,0,1737349020,0
2025-01-20T10:28:00+05:30,23250.6,23250.6,23244.6,23248.1,0,1737349080,0
2025-01-20T10:29:00+05:30,23248.2,23254.45,23246.9,23250.45,0,1737349140,0
2025-01-20T10:30:00+05:30,23250.05,23254.1,23245.5,23246.9,0,1737349200,0
2025-01-20T10:31:00+05:30,23247.25,23255.9,23247.25,23255.3,0,1737349260,0
2025-01-20T10:32:00+05:30,23254.75,23256.7,23252.95,23254.9,0,1737349320,0
2025-01-20T10:33:00+05:30,23254.85,23262.7,23254.35,23261.3,0,1737349380,0
2025-01-20T10:34:00+05:30,23261.8,23263.5,23256,23259.45,0,1737349440,0
2025-01-20T10:35:00+05:30,23261.5,23266.7,23258.3,23264.5,0,1737349500,0
2025-01-20T10:36:00+05:30,23264.4,23266.9,23257.6,23257.9,0,1737349560,0
2025-01-20T10:37:00+05:30,23257.5,23263.2,23257.35,23260.8,0,1737349620,0
2025-01-20T10:38:00+05:30,23260.15,23262.75,23257.65,23262.4,0,1737349680,0
2025-01-20T10:39:00+05:30,23262,23265.05,23260.75,23264.65,0,1737349740,0
2025-01-20T10:40:00+05:30,23264,23269.6,23253.8,23269.6,0,1737349800,0
2025-01-20T10:41:00+05:30,23269.35,23272.05,23264.45,23266.4,0,1737349860,0
2025-01-20T10:42:00+05:30,23266.3,23267.75,23260.15,23262.65,0,1737349920,0
2025-01-20T10:43:00+05:30,23263,23264.55,23259.3,23260.8,0,1737349980,0
2025-01-20T10:44:00+05:30,23259.9,23263.55,23259.05,23261.5,0,1737350040,0
2025-01-20T10:45:00+05:30,23261.3,23263.75,23259.75,23262.8,0,1737350100,0
2025-01-20T10:46:00+05:30,23261.85,23263.1,23258.05,23258.4,0,1737350160,0
2025-01-20T10:47:00+05:30,23257.35,23264.15,23257.35,23261.75,0,1737350220,0
2025-01-20T10:48:00+05:30,23261.95,23261.95,23246.7,23250.15,0,1737350280,0
2025-01-20T10:49:00+05:30,23250.4,23256.4,23250.2,23255.7,0,1737350340,0
2025-01-20T10:50:00+05:30,23255.75,23263.65,23254.75,23263.45,0,1737350400,0
2025-01-20T10:51:00+05:30,23264.5,23272.15,23264.3,23268.1,0,1737350460,0
2025-01-20T10:52:00+05:30,23267.6,23270.9,23266.95,23270.35,0,1737350520,0
2025-01-20T10:53:00+05:30,23270.3,23272.8,23267.7,23267.7,0,1737350580,0
2025-01-20T10:54:00+05:30,23268.5,23269.3,23263.75,23265.4,0,1737350640,0
2025-01-20T10:55:00+05:30,23264.85,23268.15,23262.4,23266.75,0,1737350700,0
2025-01-20T10:56:00+05:30,23266.7,23267.8,23262.1,23262.3,0,1737350760,0
2025-01-20T10:57:00+05:30,23262.1,23266.3,23261.55,23264.2,0,1737350820,0
2025-01-20T10:58:00+05:30,23263.15,23273.95,23263.15,23272.75,0,1737350880,0
2025-01-20T10:59:00+05:30,23272.7,23274.65,23268.9,23270.8,0,1737350940,0
2025-01-20T11:00:00+05:30,23270.45,23279.65,23269.65,23277.55,0,1737351000,0
2025-01-20T11:01:00+05:30,23277.6,23278.7,23272.25,23272.25,0,1737351060,0
2025-01-20T11:02:00+05:30,23272.5,23277.4,23271.05,23277.15,0,1737351120,0
2025-01-20T11:03:00+05:30,23277.55,23277.55,23267.2,23269.65,0,1737351180,0
2025-01-20T11:04:00+05:30,23270,23271.35,23266.75,23268.5,0,1737351240,0
2025-01-20T11:05:00+05:30,23268.5,23271.9,23267.45,23271.1,0,1737351300,0
2025-01-20T11:06:00+05:30,23270.9,23280,23270.5,23278.75,0,1737351360,0
2025-01-20T11:07:00+05:30,23278.9,23283.05,23275.15,23276.7,0,1737351420,0
2025-01-20T11:08:00+05:30,23276.75,23276.75,23271.9,23273.2,0,1737351480,0
2025-01-20T11:09:00+05:30,23272.55,23275.7,23270.9,23271.95,0,1737351540,0
