timestamp,open,high,low,close,volume,t,oi
2024-10-22T09:15:00+05:30,24798.650390625,24805.05078125,24755.349609375,24787.25,0,1729568700,0
2024-10-22T09:16:00+05:30,24791.65,24800.65,24791.65,24799.3,0,1729568760,0
2024-10-22T09:17:00+05:30,24799.9,24832.75,24799.9,24830,0,1729568820,0
2024-10-22T09:18:00+05:30,24827.8,24829.8,24812.45,24827.8,0,1729568880,0
2024-10-22T09:19:00+05:30,24827.4,24834.5,24823.15,24832.4,0,1729568940,0
2024-10-22T09:20:00+05:30,24835.85,24852.94921875,24835.85,24850.7,0,1729569000,0
2024-10-22T09:21:00+05:30,24851.15,24854.05078125,24825.25,24825.25,0,1729569060,0
2024-10-22T09:22:00+05:30,24825.4,24826.65,24785.65,24787.05,0,1729569120,0
2024-10-22T09:23:00+05:30,24789,24810.7,24787.5,24806,0,1729569180,0
2024-10-22T09:24:00+05:30,24805.1,24822.05,24803.6,24806.9,0,1729569240,0
2024-10-22T09:25:00+05:30,24806.6,24814.95,24794.1,24794.1,0,1729569300,0
2024-10-22T09:26:00+05:30,24797.5,24817.2,24796.8,24808.4,0,1729569360,0
2024-10-22T09:27:00+05:30,24808.1,24825.2,24801.2,24825.2,0,1729569420,0
2024-10-22T09:28:00+05:30,24822,24827.9,24815.9,24821.95,0,1729569480,0
2024-10-22T09:29:00+05:30,24820.5,24825.4,24814,24817.35,0,1729569540,0
2024-10-22T09:30:00+05:30,24818.3,24823,24806.05,24808.1,0,1729569600,0
2024-10-22T09:31:00+05:30,24809.2,24824.65,24801.55,24812.45,0,1729569660,0
2024-10-22T09:32:00+05:30,24812.15,24821.25,24809.55,24815.2,0,1729569720,0
2024-10-22T09:33:00+05:30,24815.5,24819.6,24808.95,24812.8,0,1729569780,0
2024-10-22T09:34:00+05:30,24812.7,24819.95,24798.95,24800.45,0,1729569840,0
2024-10-22T09:35:00+05:30,24800.7,24820.7,24798.35,24816.75,0,1729569900,0
2024-10-22T09:36:00+05:30,24817.15,24821.2,24811.7,24820.05,0,1729569960,0
2024-10-22T09:37:00+05:30,24820,24830.8,24815.5,24824.9,0,1729570020,0
2024-10-22T09:38:00+05:30,24825.75,24825.75,24818.55,24820.5,0,1729570080,0
2024-10-22T09:39:00+05:30,24820.2,24825.2,24814.2,24816.45,0,1729570140,0
2024-10-22T09:40:00+05:30,24818,24818,24801,24801,0,1729570200,0
2024-10-22T09:41:00+05:30,24802.1,24819.55,24800.15,24819.55,0,1729570260,0
2024-10-22T09:42:00+05:30,24819.95,24823.95,24818.25,24820.75,0,1729570320,0
2024-10-22T09:43:00+05:30,24820.55,24827.75,24816.1,24823.65,0,1729570380,0
2024-10-22T09:44:00+05:30,24822.7,24852.55,24819.6,24851.3,0,1729570440,0
2024-10-22T09:45:00+05:30,24850.15,24864.900390625,24845.65,24864.9,0,1729570500,0
2024-10-22T09:46:00+05:30,24864.55,24867.599609375,24859.2,24866.9,0,1729570560,0
2024-10-22T09:47:00+05:30,24866.45,24867.900390625,24854.5,24855.7,0,1729570620,0
2024-10-22T09:48:00+05:30,24855.75,24855.85,24843.15,24848.85,0,1729570680,0
2024-10-22T09:49:00+05:30,24848.75,24849.9,24840.3,24840.8,0,1729570740,0
2024-10-22T09:50:00+05:30,24841.1,24855.85,24839.65,24843.1,0,1729570800,0
2024-10-22T09:51:00+05:30,24843.15,24849.3,24841.7,24848.5,0,1729570860,0
2024-10-22T09:52:00+05:30,24848.75,24856,24837.4,24838.2,0,1729570920,0
2024-10-22T09:53:00+05:30,24839.05,24839.3,24831.7,24838.4,0,1729570980,0
2024-10-22T09:54:00+05:30,24837.15,24852.3,24837.15,24851.95,0,1729571040,0
2024-10-22T09:55:00+05:30,24852.05,24862.7,24849.8,24850.35,0,1729571100,0
2024-10-22T09:56:00+05:30,24850.1,24850.15,24844.35,24845,0,1729571160,0
2024-10-22T09:57:00+05:30,24844.75,24849.55,24841.4,24847.7,0,1729571220,0
2024-10-22T09:58:00+05:30,24847,24851.9,24845.9,24851.6,0,1729571280,0
2024-10-22T09:59:00+05:30,24852.4,24859.35,24848,24858.75,0,1729571340,0
2024-10-22T10:00:00+05:30,24858.75,24881.25,24857.95,24878.9,0,1729571400,0
2024-10-22T10:01:00+05:30,24878.1,24882,24873.05,24875.45,0,1729571460,0
2024-10-22T10:02:00+05:30,24875.55,24875.95,24856.75,24859.65,0,1729571520,0
2024-10-22T10:03:00+05:30,24858.7,24863,24853,24861.9,0,1729571580,0
2024-10-22T10:04:00+05:30,24861.9,24861.95,24848.65,24848.65,0,1729571640,0
2024-10-22T10:05:00+05:30,24848.9,24852.2,24843.1,24843.6,0,1729571700,0
2024-10-22T10:06:00+05:30,24841.85,24845.05,24820.1,24821.35,0,1729571760,0
2024-10-22T10:07:00+05:30,24823,24826.5,24815.55,24824.9,0,1729571820,0
2024-10-22T10:08:00+05:30,24824.85,24833.15,24820.95,24831.15,0,1729571880,0
2024-10-22T10:09:00+05:30,24830.7,24831.1,24817.7,24818.65,0,1729571940,0
2024-10-22T10:10:00+05:30,24818.05,24827.45,24816.55,24820.05,0,1729572000,0
2024-10-22T10:11:00+05:30,24820.2,24821.05,24801.25,24801.25,0,1729572060,0
2024-10-22T10:12:00+05:30,24798.2,24798.2,24783.25,24783.25,0,1729572120,0
2024-10-22T10:13:00+05:30,24782.3,24782.3,24758.55,24760.9,0,1729572180,0
2024-10-22T10:14:00+05:30,24762.25,24762.25,24750.55078125,24757.85,0,1729572240,0
2024-10-22T10:15:00+05:30,24757.05,24769.5,24752.7,24768.45,0,1729572300,0
2024-10-22T10:16:00+05:30,24768,24768,24739.400390625,24740.35,0,1729572360,0
2024-10-22T10:17:00+05:30,24737.5,24737.5,24719.69921875,24722.2,0,1729572420,0
2024-10-22T10:18:00+05:30,24722.8,24730.4,24721.4,24726.4,0,1729572480,0
2024-10-22T10:19:00+05:30,24727.3,24727.65,24705.849609375,24719.75,0,1729572540,0
2024-10-22T10:20:00+05:30,24719.6,24734.75,24717.55,24721.05,0,1729572600,0
2024-10-22T10:21:00+05:30,24721.9,24726.15,24712.9,24716.8,0,1729572660,0
2024-10-22T10:22:00+05:30,24717.4,24735.3,24713.5,24734,0,1729572720,0
2024-10-22T10:23:00+05:30,24733.85,24733.85,24714.2,24714.2,0,1729572780,0
2024-10-22T10:24:00+05:30,24715,24717.95,24711.2,24713.75,0,1729572840,0
2024-10-22T10:25:00+05:30,24713.05,24715.3,24705,24712.5,0,1729572900,0
2024-10-22T10:26:00+05:30,24709.4,24710.5,24682.599609375,24685.25,0,1729572960,0
